ai_index,ai_title,ai_abstract,ai_conference,ai_domain,ai_model,match_found,human_index,human_title,human_abstract,human_venue,human_overall_score,human_accepted,similarity_score,ai_processed_text,human_processed_text,generated_at
52,"*""Temporal Disentanglement via Latent Process Separation""*","Sequential data often contains interacting processes operating at different timescales, posing challenges for representation learning. We introduce a temporal disentanglement framework using coupled neural ODE systems with process-specific stiffness parameters. Our method separates latent factors by their characteristic dynamics through a novel spectral mixing penalty. Theoretical analysis establishes identifiability conditions under mild assumptions about temporal separability. Experiments on physiological monitoring and financial forecasting demonstrate superior factor separation (40% improvement in factor purity scores) compared to variational approaches. The learned dynamical models enable accurate long-term prediction and interpretable analysis of interacting processes.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,59,Neural ODE with Differentiable Hidden State for Irregular Time Series,"Capturing the continuous underlying dynamics of irregular time series is essential for accurately reflecting the ongoing evolution and intricate correlations within the data. The discrete nature of current models, including RNN-based models and transformer variants, poses challenges when it comes to generalizing to the continuous-time data paradigms, which is necessary for capturing ongoing dynamics of irregular time series. 
Neural Ordinary Differential Equations (NODEs) assume a continuous latent dynamic and provide an elegant framework for irregular time series analysis. However, integrating new information while maintaining the continuity of latent dynamics remains challenging. 
To tackle this problem, we introduce Differentiable Hidden State (DHS) enhanced neural ODE, a data-dependent framework that is capable of effectively capturing temporal dependencies and ensuring the continuity of the hidden process. We leverage the theory of generalized inverses to innovatively compute attention mechanism in reverse and obtain a continuous representation. To capture more accurate temporal relationships, we introduce Hoyer metric and maximize the sparsity of it. Experimental results on both synthetic and real-world datasets demonstrate the effectiveness of our model.",ICLR.cc/2025/Conference,2.0,nan,0.8527,sequential data often contains interacting processes operating different timescales posing challenges for representation learning temporal disentanglement coupled neural ode systems process specific stiffness parameters the learned dynamical models enable accurate long term prediction and interpretable analysis interacting processes,the discrete nature current models including rnn based models and transformer variants poses challenges when comes generalizing the continuous time data paradigms which necessary for capturing ongoing dynamics irregular time series neural ordinary differential equations nodes assume continuous latent dynamic and provide elegant for irregular time series analysis tackle this problem differentiable hidden state dhs enhanced neural ode data dependent that capable capturing temporal dependencies and ensuring the continuity the hidden process leverage the theory generalized inverses innovatively compute attention mechanism reverse and obtain continuous representation,2025-08-26T00:59:30.191902
53,"*""Geometric Self-Supervised Learning with Neural Riemannian Metrics""*",Standard self-supervised methods often ignore the intrinsic geometry of data manifolds. We develop a framework that learns Riemannian metric tensors directly from unlabeled data through neural estimation of geodesic distances. Our approach introduces two key innovations: differentiable exponential map layers and curvature-regularized contrastive objectives. Theoretical contributions include convergence guarantees for metric learning and stability bounds under noise. Applications in molecular property prediction and robotic manipulation demonstrate 25-40% improvements in sample efficiency compared to Euclidean approaches. The learned geometric structure enables accurate interpolation and novel sample generation while respecting physical constraints.,ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,5052,Score-based pullback Riemannian geometry,"Data-driven Riemannian geometry has emerged as a powerful tool for interpretable representation learning, offering improved efficiency in downstream tasks. Moving forward, it is crucial to balance cheap manifold mappings with efficient training algorithms. In this work, we integrate concepts from pullback Riemannian geometry and generative models to propose a framework for data-driven Riemannian geometry that is scalable in both geometry and learning: score-based pullback Riemannian geometry. Focusing on unimodal distributions as a first step, we propose a score-based Riemannian structure with closed-form geodesics that pass through the data probability density. With this structure, we construct a Riemannian autoencoder (RAE) with error bounds for discovering the correct data manifold dimension. This framework can naturally be used with anisotropic normalizing flows by adopting isometry regularization during training. Through numerical experiments on various datasets, we demonstrate that our framework not only produces high-quality geodesics through the data support, but also reliably estimates the intrinsic dimension of the data manifold and provides a global chart of the manifold, even in high-dimensional ambient spaces.",ICLR.cc/2025/Conference,5.25,False,0.8557,that learns riemannian tensors directly from unlabeled data neural estimation geodesic distances theoretical contributions include convergence guarantees for learning and stability bounds under noise applications molecular property prediction and robotic manipulation improvements sample efficiency compared euclidean approaches the learned geometric structure enables accurate interpolation and sample generation while respecting physical constraints,data driven riemannian geometry has emerged powerful tool for interpretable representation learning offering improved efficiency downstream tasks,2025-08-26T00:59:30.191903
54,"*""Sparse Neural Coding with Bayesian Variational Sparsity""*","Current sparse coding methods rely on fixed sparsity budgets that may not match data complexity. We propose Bayesian variational sparse coding, where both representation sparsity and dictionary structure are learned probabilistically. Our framework employs hierarchical spike-and-slab priors with learned conditional dependencies among dictionary elements. Theoretical analysis shows improved approximation properties compared to traditional sparse coding approaches. Experiments on image processing and neuroscientific data demonstrate 30-50% reductions in reconstruction error with comparable sparsity levels. The method automatically adapts to varying complexity across different input regions while maintaining interpretable feature representations.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,2131,Efficient Bayesian DNN Compression through Sparse Quantized Sub-distributions,"This paper presents a novel method that simultaneously achieves model pruning and low-bit quantization through Bayesian variational inference to effectively compress deep neural networks (DNNs) while suffering minimal performance degradation. 
Unlike previous approaches that treat pruning and quantization as separate, sequential tasks, our method explores a unified optimization space, enabling more efficient compression. 
By leveraging a spike-and-slab prior combined with Gaussian Mixture Models (GMM), we can achieve both network sparsity and low-bit representation. Experiments on CIFAR-10, CIFAR-100, and SQuAD datasets demonstrate that our approach achieves compression rates of up to 32x with less than a $1.3\\%$ accuracy loss on the CIFAR datasets and a 1.66 point decrease in F1 score on SQuAD. Additionally, we show that the Bayesian model average of neural networks can further mitigate the impact of quantization noise, leading to more robust compressed models. Our method outperforms existing techniques in both compression efficiency and accuracy retention, offering a promising solution for compressing DNNs.",ICLR.cc/2025/Conference,5.75,False,0.8061,bayesian variational sparse coding where both representation sparsity and dictionary structure are learned probabilistically experiments image processing and neuroscientific data reductions reconstruction error comparable sparsity levels the automatically adapts varying complexity across different input regions while maintaining interpretable feature representations,this presents that simultaneously achieves pruning and low bit quantization bayesian variational inference compress deep neural networks dnns while suffering minimal degradation unlike previous approaches that treat pruning and quantization separate sequential tasks our explores unified optimization space enabling more efficient compression leveraging spike and slab prior combined gaussian mixture models gmm can achieve both network sparsity and low bit representation additionally that the bayesian average neural networks can further mitigate the impact quantization noise leading more robust compressed models,2025-08-26T00:59:30.191906
55,"*""Contrastive Learning with Dynamical System Embeddings""*","Traditional contrastive learning treats samples individually, ignoring dynamical relationships in sequential data. We present a framework that learns embeddings of dynamical systems directly from time series observations. Our method combines contrastive learning with neural system identification to construct vector fields in latent space while preserving topological invariants. Key innovations include trajectory-sensitive augmentation and stability-preserving regularizers. Applications to sensor networks and robotics demonstrate 25-35% improvements in long-term prediction and anomaly detection compared to standard approaches. The framework enables novel capabilities including controlled system interpolation and stability analysis directly from learned embeddings.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,8041,GRADIENT-OPTIMIZED CONTRASTIVE LEARNING,"Contrastive learning is a crucial technique in representation learning, producing robust embeddings by distinguishing between similar and dissimilar pairs. In this paper, we introduce a novel framework, Gradient-Optimized Contrastive Learning (GOAL), which enhances network training by optimizing gradient updates during backpropagation as a bilevel optimization problem. Our approach offers three key insights that set it apart from existing methods: (1) Contrastive learning can be seen as an approximation of a one-class support vector machine (OC-SVM) using multiple neural tangent kernels (NTKs) in the network’s parameter space; (2) Hard triplet samples are vital for defining support vectors and outliers in OC-SVMs within NTK spaces, with their difficulty measured using Lagrangian multipliers; (3) Contrastive losses like InfoNCE provide efficient yet dense approximations of sparse Lagrangian multipliers by implicitly leveraging gradients. To address the computational complexity of GOAL, we propose a novel contrastive loss function, Sparse InfoNCE (SINCE), which improves the Lagrangian multiplier approximation by incorporating hard triplet sampling into InfoNCE. Our experimental results demonstrate the effectiveness and efficiency of SINCE in tasks such as image classification and point cloud completion. Demo code is attached in the supplementary file.",ICLR.cc/2025/Conference,5.8,False,0.8612,traditional contrastive learning treats samples individually ignoring dynamical relationships sequential data our combines contrastive learning neural identification construct vector fields latent space while preserving topological invariants applications sensor networks and robotics improvements long term prediction and anomaly detection compared standard approaches,contrastive learning crucial representation learning producing robust embeddings distinguishing between similar and dissimilar pairs this gradient optimized contrastive learning goal which enhances network training optimizing gradient updates during backpropagation bilevel optimization problem our offers three key insights that set apart from existing methods contrastive learning can seen approximation one class support vector machine svm multiple neural tangent kernels ntks the network parameter space hard triplet samples are vital for defining support vectors and outliers svms within ntk spaces their difficulty measured lagrangian multipliers contrastive losses like infonce provide efficient yet dense approximations sparse lagrangian multipliers implicitly leveraging gradients our experimental the effectiveness and efficiency since tasks such image classification and point cloud completion,2025-08-26T00:59:30.191908
56,"*""Differentiable Causal Discovery for Robust Representation Learning""*","Modern representation learning often relies on correlations rather than causal relationships, leading to brittle models. We propose a novel framework that integrates differentiable causal discovery with representation learning to identify stable causal features. Our approach jointly learns a causal graph and corresponding representations through an end-to-end variational objective that maximizes interventional stability. Theoretical analysis shows our method recovers identifiable causal factors under more relaxed conditions than existing disentanglement approaches. Experiments on medical imaging and autonomous driving benchmarks demonstrate 25-40% higher robustness to distribution shifts compared to invariance-based methods. The learned causal graph provides interpretable insights into feature relationships while maintaining state-of-the-art predictive performance. This work bridges causal inference with deep representation learning, offering a practical path toward trustworthy AI systems.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,6796,Unifying Causal Representation Learning with the Invariance Principle,"Causal representation learning (CRL) aims at recovering latent causal variables from high-dimensional observations to solve causal downstream tasks, such as predicting the effect of new interventions or more robust classification. 
  A plethora of methods have been developed, each tackling carefully crafted problem settings that lead to different types of identifiability. 
  These different settings are widely assumed to be important because they are often linked to different rungs of Pearl's causal hierarchy, even though this correspondence is not always exact.
    This work shows that instead of strictly conforming to this hierarchical mapping, *many causal representation learning approaches methodologically align their representations with inherent data symmetries.*
  Identification of causal variables is guided by invariance principles that are not necessarily causal. 
  This result allows us to unify many existing approaches in a single method that can mix and match different assumptions, including non-causal ones, based on the invariance relevant to the problem at hand. 
  It also significantly benefits applicability, which we demonstrate by improving treatment effect estimation on real-world high-dimensional ecological data. Overall, this paper clarifies the role of causal assumptions in the discovery of causal variables and shifts the focus to preserving data symmetries.",ICLR.cc/2025/Conference,7.0,True,0.8815,modern representation learning often relies correlations rather than causal relationships leading brittle models that integrates differentiable causal discovery representation learning identify stable causal features experiments medical imaging and autonomous driving benchmarks higher robustness distribution shifts compared invariance based methods the learned causal graph provides interpretable insights into feature relationships while maintaining state the art predictive this bridges causal inference deep representation learning offering practical path toward trustworthy systems,causal representation learning crl aims recovering latent causal variables from high dimensional observations solve causal downstream tasks such predicting the effect interventions more robust classification this shows that instead strictly conforming this hierarchical mapping many causal representation learning approaches methodologically align their representations inherent data symmetries,2025-08-26T00:59:30.191909
57,"*""Topological Self-Supervised Learning via Persistent Homology Contrast""*","Contrastive learning typically operates on point-wise embeddings, ignoring the underlying topological structure of data. We introduce a topological contrastive framework that preserves essential connectivity patterns through persistent homology regularization. Our method constructs a Vietoris-Rips complex on the embedding space and optimizes for topological similarity between augmented views using a novel differentiable topological loss. Theoretical guarantees ensure preservation of manifold structure under projection while maintaining computational tractability. Evaluation on single-cell RNA sequencing and material science datasets shows 20-35% improvement in clustering metrics and robustness to noise compared to standard approaches. The framework automatically captures hierarchical relationships without explicit supervision, demonstrating strong performance on scientific discovery tasks.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,8041,GRADIENT-OPTIMIZED CONTRASTIVE LEARNING,"Contrastive learning is a crucial technique in representation learning, producing robust embeddings by distinguishing between similar and dissimilar pairs. In this paper, we introduce a novel framework, Gradient-Optimized Contrastive Learning (GOAL), which enhances network training by optimizing gradient updates during backpropagation as a bilevel optimization problem. Our approach offers three key insights that set it apart from existing methods: (1) Contrastive learning can be seen as an approximation of a one-class support vector machine (OC-SVM) using multiple neural tangent kernels (NTKs) in the network’s parameter space; (2) Hard triplet samples are vital for defining support vectors and outliers in OC-SVMs within NTK spaces, with their difficulty measured using Lagrangian multipliers; (3) Contrastive losses like InfoNCE provide efficient yet dense approximations of sparse Lagrangian multipliers by implicitly leveraging gradients. To address the computational complexity of GOAL, we propose a novel contrastive loss function, Sparse InfoNCE (SINCE), which improves the Lagrangian multiplier approximation by incorporating hard triplet sampling into InfoNCE. Our experimental results demonstrate the effectiveness and efficiency of SINCE in tasks such as image classification and point cloud completion. Demo code is attached in the supplementary file.",ICLR.cc/2025/Conference,5.8,False,0.8601,contrastive learning operates point wise embeddings ignoring the underlying topological structure data our constructs vietoris rips complex the embedding space and optimizes for topological similarity between augmented views differentiable topological loss evaluation single cell rna sequencing and material science datasets shows improvement clustering metrics and robustness noise compared standard approaches,contrastive learning crucial representation learning producing robust embeddings distinguishing between similar and dissimilar pairs this gradient optimized contrastive learning goal which enhances network training optimizing gradient updates during backpropagation bilevel optimization problem our offers three key insights that set apart from existing methods contrastive learning can seen approximation one class support vector machine svm multiple neural tangent kernels ntks the network parameter space hard triplet samples are vital for defining support vectors and outliers svms within ntk spaces their difficulty measured lagrangian multipliers contrastive losses like infonce provide efficient yet dense approximations sparse lagrangian multipliers implicitly leveraging gradients our experimental the effectiveness and efficiency since tasks such image classification and point cloud completion,2025-08-26T00:59:30.191911
58,"*""Dynamic-Curvature Hyperbolic Networks for Hierarchical Learning""*","Fixed-curvature hyperbolic embeddings cannot adapt to varying hierarchical density in real-world data. We propose hyperbolic neural networks with learnable local curvature, where both embeddings and space geometry adapt to data structure. Our architecture features curvature attention mechanisms that dynamically adjust metric tensors while maintaining global consistency. Mathematical analysis demonstrates improved separation bounds for hierarchical classification in learned hyperbolic spaces. Extensive experiments on biological taxonomies and e-commerce hierarchies show 25-45% accuracy gains over fixed-curvature approaches. The dynamic curvature formulation provides new insights into learned geometric representations while enabling interpretable visualization of complex hierarchies.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,3887,Geometry-aware Distance Measure for Diverse Hierarchical Structures in Hyperbolic Spaces,"Learning in hyperbolic spaces has gained increasing attention due to the superior capability of modeling hierarchical structures. Existing hyperbolic learning methods use a fixed distance measure that assumes a uniform hierarchical structure across all data points. However, this assumption does not always hold in real-world scenarios, considering the diversity of the hierarchical structures of data. This work proposes to learn geometry aware distance measures that dynamically adjust to accommodate diverse hierarchical structures in hyperbolic spaces. We derive geometry aware distance measures by generating projections and curvatures for each pair of samples, which maps each pair to a suitable hyperbolic space. We introduce a revised low-rank decomposition scheme and a hard-pair mining mechanism to reduce the computational cost incurred by the pairwise generation without compromising accuracy. Moreover, we derive an upper bound of the low-rank approximation error via Talagrand concentration inequality to guarantee the effectiveness of our low-rank decomposition scheme. Theoretical analysis and experiments on standard image classification and few-shot learning tasks affirm the effectiveness of our method in refining hyperbolic learning through our geometry aware distance measures.",ICLR.cc/2025/Conference,4.75,nan,0.8805,hyperbolic neural networks learnable local curvature where both embeddings and space geometry adapt data structure our features curvature attention mechanisms that dynamically adjust tensors while maintaining global consistency mathematical analysis demonstrates improved separation bounds for hierarchical classification learned hyperbolic spaces,learning hyperbolic spaces has gained increasing attention due the superior capability modeling hierarchical structures existing hyperbolic learning methods use fixed distance measure that assumes uniform hierarchical structure across all data points revised low rank decomposition scheme and hard pair mining mechanism reduce the computational cost incurred the pairwise generation compromising theoretical analysis and experiments standard image classification and few shot learning tasks affirm the effectiveness our refining hyperbolic learning our geometry aware distance measures,2025-08-26T00:59:30.191912
59,"*""Neural Exterior Calculus for Equivariant Representation Learning""*",Traditional approaches to equivariant representation learning require explicit symmetry specifications. We introduce neural exterior calculus - a framework for automatically learning equivariant representations through differential forms. Our method constructs provably equivariant architectures by learning bundle-valued differential operators defined on the data manifold. Theoretical contributions include universality proofs and stability analysis under symmetry-breaking perturbations. Applications in computational chemistry and robotics demonstrate 35-50% improvements in generalization to novel symmetries compared to conventional equivariant networks. Validation studies confirm the approach successfully rediscovers known physical symmetries while remaining computationally efficient.,ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,10314,Improving Equivariant Networks with Probabilistic Symmetry Breaking,"Equivariance encodes known symmetries into neural networks, often enhancing generalization. However, equivariant networks cannot *break* symmetries: the output of an equivariant network must, by definition, have at least the same self-symmetries as its input. This poses an important problem, both (1) for prediction tasks on domains where self-symmetries are common, and (2) for generative models, which must break symmetries in order to reconstruct from highly symmetric latent spaces. This fundamental limitation can in fact be addressed by considering *equivariant conditional distributions*, instead of equivariant functions. We therefore present novel theoretical results that establish necessary and sufficient conditions for representing such distributions. Concretely, this representation provides a practical framework for breaking symmetries in any equivariant network via randomized canonicalization. Our method, SymPE (Symmetry-breaking Positional Encodings), admits a simple interpretation in terms of positional encodings. This approach expands the representational power of equivariant networks while retaining the inductive bias of symmetry, which we justify through generalization bounds. Experimental results demonstrate that SymPE significantly improves performance of group-equivariant and graph neural networks across diffusion models for graphs, graph autoencoders, and lattice spin system modeling.",ICLR.cc/2025/Conference,7.0,True,0.8239,traditional approaches equivariant representation learning require explicit symmetry specifications neural exterior calculus for automatically learning equivariant representations differential forms our constructs provably equivariant architectures learning bundle valued differential operators defined the data manifold,equivariance encodes known symmetries into neural networks often enhancing generalization however equivariant networks cannot break symmetries the output equivariant network must definition have least the same self symmetries its input this poses important problem both for prediction tasks domains where self symmetries are common and for generative models which must break symmetries order reconstruct from highly symmetric latent spaces concretely this representation provides practical for breaking symmetries any equivariant network randomized canonicalization experimental that sympe improves group equivariant and graph neural networks across diffusion models for graphs graph autoencoders and lattice spin modeling,2025-08-26T00:59:30.191918
60,"*""Multi-Timescale Disentanglement via Coupled Oscillator Networks""*","Temporal data often contains interacting processes operating at different frequencies, challenging traditional representation learning methods. We present a disentanglement framework using networks of coupled neural oscillators with learnable natural frequencies. Our approach introduces a novel spectral orthogonalization loss that enforces timescale separation while preserving process interactions. Theoretical analysis establishes identifiability conditions for oscillatory factor models. Experiments on physiological signals and financial time-series demonstrate superior separation (40-55% improvement in factor purity) compared to variational approaches while maintaining predictive performance. The oscillator-based formulation enables accurate long-term forecasting and interpretable analysis of complex dynamical systems.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,10652,Dynamical modeling for real-time inference of nonlinear latent factors in multiscale neural activity,"Continuous real-time decoding of target variables from time-series data is needed for many applications across various domains including neuroscience. Further, these variables can be encoded across multiple time-series modalities such as discrete spiking activity and continuous field potentials that can have different timescales (i.e., sampling rates) and different probabilistic distributions, or can even be missing at some time-steps.  Existing nonlinear models of multimodal neural activity do not support real-time decoding and do not address the different timescales or missing samples across modalities. Here, we develop a learning framework that can nonlinearly aggregate information across multiple time-series modalities with such distinct characteristics, while also enabling real-time decoding. This framework consists of 1) a multiscale encoder that nonlinearly fuses information after learning within-modality dynamics to handle different timescales and missing samples,  2) a multiscale dynamical backbone that extracts multimodal temporal dynamics and enables real-time decoding, and 3) modality-specific decoders to account for different probabilistic distributions across modalities. We further introduce smoothness regularization objectives on the learned dynamics to better decode smooth target variables such as behavioral variables and employ a dropout technique to increase the robustness for missing samples. We show that our model can aggregate information across modalities to improve target variable decoding in simulations and in a real multiscale brain dataset. Further, our method outperforms prior linear and nonlinear multimodal models.",ICLR.cc/2025/Conference,4.25,False,0.8099,temporal data often contains interacting processes operating different frequencies challenging traditional representation learning methods disentanglement networks coupled neural oscillators learnable natural frequencies,existing nonlinear models multimodal neural activity not support real time decoding and not address the different timescales missing samples across modalities here learning that can nonlinearly aggregate information across multiple time series modalities such distinct characteristics while also enabling real time decoding this consists multiscale encoder that nonlinearly fuses information after learning within modality dynamics handle different timescales and missing samples multiscale dynamical backbone that extracts multimodal temporal dynamics and enables real time decoding and modality specific decoders account for different probabilistic distributions across modalities further smoothness regularization objectives the learned dynamics better decode smooth target variables such behavioral variables and employ dropout increase the robustness for missing samples,2025-08-26T00:59:30.191922
61,"*""Geometric Contrastive Learning with Neural Riemannian Metrics""*","Standard contrastive learning operates in Euclidean space, ignoring the intrinsic geometry of data manifolds. We develop a Riemannian contrastive framework that learns local metric tensors through neural estimation of geodesic distances. Our approach introduces curvature-adaptive negative sampling and geometrically consistent augmentation strategies. Theoretical contributions include convergence guarantees for metric learning and stability bounds under noise. Applications in drug discovery and robotic manipulation show 30-45% improvements in sample efficiency and out-of-distribution generalization compared to Euclidean approaches. The learned geometric structure enables accurate interpolation and physically plausible sample generation while respecting domain constraints.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,8041,GRADIENT-OPTIMIZED CONTRASTIVE LEARNING,"Contrastive learning is a crucial technique in representation learning, producing robust embeddings by distinguishing between similar and dissimilar pairs. In this paper, we introduce a novel framework, Gradient-Optimized Contrastive Learning (GOAL), which enhances network training by optimizing gradient updates during backpropagation as a bilevel optimization problem. Our approach offers three key insights that set it apart from existing methods: (1) Contrastive learning can be seen as an approximation of a one-class support vector machine (OC-SVM) using multiple neural tangent kernels (NTKs) in the network’s parameter space; (2) Hard triplet samples are vital for defining support vectors and outliers in OC-SVMs within NTK spaces, with their difficulty measured using Lagrangian multipliers; (3) Contrastive losses like InfoNCE provide efficient yet dense approximations of sparse Lagrangian multipliers by implicitly leveraging gradients. To address the computational complexity of GOAL, we propose a novel contrastive loss function, Sparse InfoNCE (SINCE), which improves the Lagrangian multiplier approximation by incorporating hard triplet sampling into InfoNCE. Our experimental results demonstrate the effectiveness and efficiency of SINCE in tasks such as image classification and point cloud completion. Demo code is attached in the supplementary file.",ICLR.cc/2025/Conference,5.8,False,0.8522,standard contrastive learning operates euclidean space ignoring the intrinsic geometry data manifolds riemannian contrastive that learns local tensors neural estimation geodesic distances theoretical contributions include convergence guarantees for learning and stability bounds under noise the learned geometric structure enables accurate interpolation and physically plausible sample generation while respecting domain constraints,contrastive learning crucial representation learning producing robust embeddings distinguishing between similar and dissimilar pairs this gradient optimized contrastive learning goal which enhances network training optimizing gradient updates during backpropagation bilevel optimization problem our offers three key insights that set apart from existing methods contrastive learning can seen approximation one class support vector machine svm multiple neural tangent kernels ntks the network parameter space hard triplet samples are vital for defining support vectors and outliers svms within ntk spaces their difficulty measured lagrangian multipliers contrastive losses like infonce provide efficient yet dense approximations sparse lagrangian multipliers implicitly leveraging gradients our experimental the effectiveness and efficiency since tasks such image classification and point cloud completion,2025-08-26T00:59:30.191924
62,"*""Bayesian Sparse Coding with Hierarchical Spike-and-Slab Priors""*",Traditional sparse coding relies on fixed sparsity budgets that may mismatch data complexity. We propose Bayesian sparse coding with learned hierarchical priors that adapt sparsity patterns to local data structure. Our framework employs nested spike-and-slab distributions with learned conditional dependencies among dictionary elements. Theoretical analysis demonstrates improved approximation properties compared to lasso-based approaches. Extensive experiments on medical imaging and neuroscience data show 35-50% reductions in reconstruction error with comparable sparsity levels. The method automatically adapts to varying complexity across input regions while maintaining interpretable representations.,ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,False,,Neural Electrostatics: A 3D Physics-Informed Boundary Element Poisson Equation Solver,"Electrostatics solvers relate an imposed voltage to a
corresponding charge density. Current classical methods require fine
discretization and scale poorly due to the construction of a large linear system
of equations. We recast the problem using neural networks and introduce
neural electrostatics, a hybrid 3D boundary element method (BEM). By using the
boundary element form, we are able to overcome many shortcomings of previous
neural solvers, such as learning trivial solutions and balancing loss terms
between the domain and boundary, at the cost of introducing a large integral
containing a singular kernel. We handle this singularity by locally
transforming the integral into polar coordinates and applying a numerical
quadrature. We also show that previous neural solver sampling methods are unable
to minimize the PDE residual, and propose a variational adaptive sampling
method. This technique is able to reduce mean absolute error by 5 times, while
keeping training time constant. Extensive scaling and ablation studies are
performed to justify our method. Results show that our method learns a charge
distribution within 1.2 $pC/m^2$ of mean absolute error from a classical BEM
solver, while using 25 times fewer rectangular elements.",ICLR.cc/2025/Conference,4.0,False,0.0000,,recast the problem neural networks and neural electrostatics hybrid boundary element bem the boundary element form are able overcome many shortcomings previous neural solvers such learning trivial solutions and balancing loss terms between the domain and boundary the cost introducing large integral containing singular kernel also that previous neural solver sampling methods are unable minimize the pde residual and variational adaptive sampling,2025-08-26T00:59:30.191926
63,"*""Trajectory-Aware Contrastive Learning for Dynamical Systems""*","Existing contrastive methods treat time-series samples as independent points, ignoring their temporal relationships. We introduce trajectory contrastive learning that preserves dynamical invariants through phase-space embeddings of entire trajectories. Our framework incorporates dynamical systems theory through stability-preserving regularizers and trajectory-sensitive augmentation. Applications to sensor networks and robotics demonstrate 25-40% improvements in long-term prediction and anomaly detection compared to point-based approaches. The method enables novel capabilities including controlled system interpolation and stability analysis directly from learned embeddings, bridging representation learning with dynamical systems theory.",ICLR,representation learning,deepseek-ai/DeepSeek-V3-0324,True,2630,C$^{2}$INet: Realizing Incremental Trajectory Prediction with Prior-Aware Continual Causal Intervention,"Trajectory prediction for multi-agents in complex scenarios is crucial for applications like autonomous driving. However, existing methods often overlook environmental biases, which leads to poor generalization. Additionally, hardware constraints limit the use of large-scale data across environments, and continual learning settings exacerbate the challenge of catastrophic forgetting. To address these issues, we propose the Continual Causal Intervention (C$^{2}$INet) method for generalizable multi-agent trajectory prediction within a continual learning framework. Using variational inference, we align environment-related prior with the posterior estimator of confounding factors in the latent space, thereby intervening in causal correlations that affect trajectory representation. Furthermore, we store optimal variational priors across various scenarios using a memory queue, ensuring continuous debiasing during incremental task training. The proposed C$^{2}$INet enhances adaptability to diverse tasks while preserving previous task information to prevent catastrophic forgetting. It also incorporates pruning strategies to mitigate overfitting.
Comparative evaluations on three real and synthetic complex datasets against state-of-the-art methods demonstrate that our proposed method consistently achieves reliable prediction performance, effectively mitigating confounding factors unique to different scenarios. This highlights the practical value of our method for real-world applications.",ICLR.cc/2025/Conference,4.666666666666667,False,0.8754,trajectory contrastive learning that preserves dynamical invariants phase space embeddings entire trajectories applications sensor networks and robotics improvements long term prediction and anomaly detection compared point based approaches the enables capabilities including controlled interpolation and stability analysis directly from learned embeddings bridging representation learning dynamical systems theory,trajectory prediction for multi agents complex scenarios crucial for applications like autonomous driving additionally hardware constraints limit the use large scale data across environments and continual learning settings exacerbate the challenge catastrophic forgetting address these issues the continual causal intervention inet for generalizable multi agent trajectory prediction within continual learning variational inference align environment related prior the posterior estimator confounding factors the latent space thereby intervening causal correlations that affect trajectory representation comparative evaluations three real and synthetic complex datasets against state the art methods that our proposed consistently achieves reliable prediction mitigating confounding factors unique different scenarios,2025-08-26T00:59:30.191933
