ai_index,ai_title,ai_abstract,ai_conference,ai_domain,ai_model,match_found,human_index,human_title,human_abstract,human_venue,human_overall_score,human_accepted,similarity_score,ai_processed_text,human_processed_text,generated_at
50,Equivariant Multi-Agent Reinforcement Learning with Topological Graph Neural Networks,"Multi-agent reinforcement learning (MARL) in physical environments often involves agents with inherent symmetries (e.g., rotational, translational invariance for robots) and complex, dynamic relationships. Traditional MARL approaches struggle to exploit these symmetries, leading to inefficient learning and poor generalization. We propose Equivariant Multi-Agent Reinforcement Learning (EMARL), a novel framework that integrates topological graph neural networks (T-GNNs) into MARL policies. T-GNNs are designed to maintain equivariance to geometric transformations, ensuring that the agents' learned policies are robust to orientation or position changes. Our approach constructs a dynamic graph representing agent-agent and agent-environment interactions, where messages are passed using equivariant operations. This allows the agents to learn inherently symmetric and thus more efficient and generalizable coordination strategies. Experiments on challenging multi-robot control tasks (e.g., decentralized navigation, formation control) demonstrate EMARL significantly outperforms non-equivariant MARL baselines in terms of sample efficiency, convergence, and generalization to unseen environmental configurations, showcasing the power of symmetry-aware learning.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,5680,POGEMA: A Benchmark Platform for Cooperative Multi-Agent Pathfinding,"Multi-agent reinforcement learning (MARL) has recently excelled in solving challenging cooperative and competitive multi-agent problems in various environments, typically involving a small number of agents and full observability. Moreover, a range of crucial robotics-related tasks, such as multi-robot pathfinding, which have traditionally been approached with classical non-learnable methods (e.g., heuristic search), are now being suggested for solution using learning-based or hybrid methods. However, in this domain, it remains difficult, if not impossible, to conduct a fair comparison between classical, learning-based, and hybrid approaches due to the lack of a unified framework that supports both learning and evaluation. To address this, we introduce POGEMA, a comprehensive set of tools that includes a fast environment for learning, a problem instance generator, a collection of predefined problem instances, a visualization toolkit, and a benchmarking tool for automated evaluation. We also introduce and define an evaluation protocol that specifies a range of domain-related metrics, computed based on primary evaluation indicators (such as success rate and path length), enabling a fair multi-fold comparison. The results of this comparison, which involves a variety of state-of-the-art MARL, search-based, and hybrid methods, are presented.",ICLR.cc/2025/Conference,5.666666666666667,True,0.9058,multi agent reinforcement learning marl physical environments often involves agents inherent symmetries traditional marl approaches struggle exploit these symmetries leading inefficient learning and poor generalization equivariant multi agent reinforcement learning emarl that integrates topological graph neural networks gnns into marl policies decentralized navigation formation control emarl outperforms non equivariant marl baselines terms sample efficiency convergence and generalization unseen environmental configurations showcasing the power symmetry aware learning,multi agent reinforcement learning marl has recently excelled solving challenging cooperative and competitive multi agent problems various environments involving small number agents and full observability however this domain remains difficult not impossible conduct fair comparison between classical learning based and hybrid approaches due the lack unified that supports both learning and evaluation,2025-08-26T02:23:21.430957
51,Neural Lyapunov Functions for Certified Stability of Deep Reinforcement Learning Policies,"Ensuring the stability and safety of deep reinforcement learning (DRL) policies in real-world control systems is critical, especially in safety-sensitive domains like autonomous driving or robotics. Current DRL methods primarily focus on optimizing performance, often lacking formal guarantees on system stability, leading to unpredictable behavior. We propose learning Neural Lyapunov Functions (NLFs) to provide certified stability for DRL policies. Our approach jointly trains a DRL policy and a neural network representing a Lyapunov function candidate. We incorporate stability constraints, derived from Lyapunov theory, directly into the DRL objective function using a differentiable formulation. This ensures that the learned policy drives the system towards a stable equilibrium while satisfying performance objectives. We provide theoretical analysis on the certified region of attraction. Experiments on continuous control tasks (e.g., inverted pendulum, quadrotor control) demonstrate that our method produces policies with provable local stability guarantees, significantly improving the trustworthiness and safety of DRL systems.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,1740,On Minimizing Adversarial Counterfactual Error in Adversarial Reinforcement Learning,"Deep Reinforcement Learning (DRL) policies are highly susceptible to adversarial noise in observations, which poses significant risks in safety-critical scenarios. The challenge inherent to adversarial perturbations is that by altering the information observed by the agent, the state becomes only partially observable. Existing approaches address this by either enforcing consistent actions across nearby states or maximizing the worst-case value within adversarially perturbed observations. However, the former suffers from performance degradation when attacks succeed, while the latter tends to be overly conservative, leading to suboptimal performance in benign settings. We hypothesize that these limitations stem from their failing to account for partial observability directly. To this end, we introduce a novel objective called Adversarial Counterfactual Error (ACoE), defined on the beliefs about the true state and balancing value optimization with robustness. To make ACoE scalable in model-free settings, we propose the theoretically-grounded surrogate objective Cumulative-ACoE (C-ACoE). Our empirical evaluations on standard benchmarks (MuJoCo, Atari, and Highway) demonstrate that our method significantly outperforms current state-of-the-art approaches for addressing adversarial RL challenges, offering a promising direction for improving robustness in DRL under adversarial conditions. Our code is available at https://github.com/romanbelaire/acoe-robust-rl.",ICLR.cc/2025/Conference,6.0,True,0.8556,ensuring the stability and safety deep reinforcement learning drl policies real world control systems critical safety sensitive domains like autonomous driving robotics learning neural lyapunov functions nlfs provide certified stability for drl policies our jointly trains drl policy and neural network representing lyapunov function candidate,deep reinforcement learning drl policies are highly susceptible adversarial noise observations which poses significant risks safety critical scenarios this end objective called adversarial counterfactual error acoe defined the beliefs about the true state and balancing value optimization robustness our empirical evaluations standard benchmarks mujoco atari and highway that our outperforms current state the art approaches for addressing adversarial challenges offering promising direction for improving robustness drl under adversarial conditions,2025-08-26T02:23:21.430963
52,Coordinated Fine-Tuning of Multi-Head Attention for Interpretable Feature Aggregation,"Multi-head attention (MHA), a cornerstone of Transformer models, is crucial for capturing long-range dependencies but its internal workings often remain opaque. Understanding how different attention heads aggregate information is vital for model interpretability and debugging, particularly in complex tasks like natural language understanding or vision. We propose Coordinated Fine-Tuning (CFT) of MHA, a novel method that promotes interpretable feature aggregation by encouraging specialized roles for individual attention heads. CFT introduces a regularization objective during fine-tuning that encourages diversity and distinctness among attention heads' learned representations, while also promoting redundancy within groups of heads focusing on similar semantic features. This leads to a more structured and understandable MHA mechanism. We demonstrate that CFT yields models with improved interpretability (e.g., specific heads consistently focusing on syntactic roles, coreference, or object parts) without sacrificing performance on downstream tasks across NLP and vision, facilitating a deeper understanding of Transformer's internal representations.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,8092,Towards Better Multi-head Attention via Channel-wise Sample Permutation,"Transformer plays a central role in many fundamental deep learning models, e.g., the ViT in computer vision and the BERT and GPT in natural language processing, whose effectiveness is mainly attributed to its multi-head attention (MHA) mechanism. 
In this study, we propose a simple and novel channel-wise sample permutation (CSP) operator, achieving a new structured MHA with fewer parameters and lower complexity. 
Given an input matrix, CSP circularly shifts the samples of different channels with various steps and then sorts grouped samples of each channel. 
This operator is equivalent to implicitly implementing cross-channel attention maps as permutation matrices, which achieves linear complexity and suppresses the risk of rank collapse when representing data. 
We replace the MHA of some representative models with CSP and test the CSP-based models in several discriminative tasks, including image classification and long sequence analysis. 
Experiments show that the CSP-based models achieve comparable or better performance with fewer parameters and lower computational costs than the classic Transformer and its state-of-the-art variants. 
The code is available at https://anonymous.4open.science/r/CSP-BA52.",ICLR.cc/2025/Conference,4.25,nan,0.8758,multi head attention mha cornerstone transformer models crucial for capturing long range dependencies but its internal workings often remain opaque understanding how different attention heads aggregate information vital for interpretability and debugging complex tasks like natural language understanding vision coordinated fine tuning cft mha that promotes interpretable feature aggregation encouraging specialized roles for individual attention heads cft introduces regularization objective during fine tuning that encourages diversity and distinctness among attention heads learned representations while also promoting redundancy within groups heads focusing similar semantic features that cft yields models improved interpretability specific heads consistently focusing syntactic roles coreference object parts sacrificing downstream tasks across nlp and vision facilitating deeper understanding transformer internal representations,transformer plays central role many fundamental deep learning models the vit computer vision and the bert and gpt natural language processing whose effectiveness mainly attributed its multi head attention mha mechanism this operator equivalent implicitly implementing cross channel attention maps permutation matrices which achieves linear complexity and suppresses the risk rank collapse when representing data replace the mha some representative models csp and the csp based models several discriminative tasks including image classification and long sequence analysis experiments that the csp based models achieve comparable better fewer parameters and lower computational costs than the classic transformer and its state the art variants,2025-08-26T02:23:21.430966
53,Implicit Neural Control Fields for Robotic Manipulation from Demonstrations,"Learning robotic manipulation policies from human demonstrations is intuitive but challenging, especially for complex, contact-rich tasks. Traditional methods often require extensive expert labeling or struggle with generalization to novel objects and environments. We propose Implicit Neural Control Fields (INCF), a novel approach that learns a continuous control policy as an implicit function, enabling robust and generalizable manipulation from sparse demonstrations. INCF represents the control policy as a mapping from task-relevant state variables to a distribution over actions, conditioned on a learned implicit representation of the environment and task goals. This implicit formulation allows for efficient querying of optimal actions at any continuous state, including unobserved ones. Our method learns a compact representation of the control flow directly from raw observation-action pairs. Experiments on diverse robotic manipulation benchmarks demonstrate that INCF achieves high success rates, superior generalization to novel objects and task configurations, and improved adaptability compared to explicit policy learning methods.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,3662,Latent Diffusion Planning for Imitation Learning,"Recent progress in robotic imitation learning has been enabled by policy architectures that scale to complex visuomotor tasks, multimodal distributions, and large datasets. However, these methods rely on supervised learning of actions from expert demonstrations, which can be challenging to scale. We propose Latent Diffusion Planning, which forecasts future states as well as actions via diffusion. This objective can scalably leverage heterogeneous data sources and provides a denser supervision signal for learning. To plan over images, we learn a compact latent space through a variational autoencoder. We then train a planner to forecast future latent states, and an inverse dynamics model to extract actions from the plans. As planning is separated from action prediction, LDP can leverage suboptimal or action-free data to improve performance in low demonstration regimes. On simulated visual robotic manipulation tasks, LDP outperforms state-of-the-art imitation learning approaches as they cannot leverage such additional data.",ICLR.cc/2025/Conference,3.4,False,0.8460,learning robotic manipulation policies from human demonstrations intuitive but challenging for complex contact rich tasks implicit neural control fields incf that learns continuous control policy implicit function enabling robust and generalizable manipulation from sparse demonstrations incf represents the control policy mapping from task relevant state variables distribution over actions conditioned learned implicit representation the environment and task goals our learns compact representation the control flow directly from raw observation action pairs experiments diverse robotic manipulation benchmarks that incf achieves high success rates superior generalization objects and task configurations and improved adaptability compared explicit policy learning methods,recent progress robotic imitation learning has been enabled policy architectures that scale complex visuomotor tasks multimodal distributions and large datasets however these methods rely supervised learning actions from expert demonstrations which can challenging scale this objective can scalably leverage heterogeneous data sources and provides denser supervision signal for learning simulated visual robotic manipulation tasks ldp outperforms state the art imitation learning approaches they cannot leverage such additional data,2025-08-26T02:23:21.430973
54,Adversarial Robustness via Differentiable Energy-Based Priors on Latent Space,"Deep learning models are vulnerable to adversarial attacks, yet training robust models remains a major challenge. Many adversarial training methods focus on modifying the classifier, often leading to reduced clean accuracy or limited generalization. We propose a novel approach to Adversarial Robustness via Differentiable Energy-Based Priors (AREBP) on the latent representation space. AREBP trains a deep generative model to learn an energy-based prior over the latent embeddings of natural, in-distribution images. During adversarial training, this prior is used to regularize the latent space, pushing adversarial examples (even those crafted in pixel space) towards regions of high energy (i.e., natural image manifold) in the latent space. This implicit regularization guides the classifier to make more robust decisions. Experiments on CIFAR-10, SVHN, and ImageNet demonstrate AREBP achieves state-of-the-art robust accuracy against various $L_p$ attacks while preserving high clean accuracy, offering a powerful and complementary defense strategy.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,4328,Randomized Feature Squeezing against  Unseen Attacks without Adversarial Training,"Deep learning has made tremendous progress in the last decades; however, it is not robust to adversarial attacks.  
Perhaps the most effective approach for this is adversarial training, although it is impractical as it needs prior knowledge about the attackers and incurs high computational costs.
In this paper, we propose a novel approach that can train a robust network only through standard training
with clean images without awareness of the attacker's strategy. We add a specially designed network input layer,
which accomplishes a randomized feature squeezing to reduce the malicious perturbation. 
It achieves the state of the art of robustness against unseen ${l_1,l_2}$ and $ {l_\infty} $ attacks at one time in terms of the computational cost of the attacker versus the defender through just 100/50 epochs of standard training with clean images in CIFAR-10/ImageNet. Both experiments and Rademacher complexity analysis validate the high performance. Moreover, it can also defend against the ``attacks"" on training data, i.e., unlearnable examples, seemingly being the only solution for the One-Pixel Shortcut without any data augmentation.",ICLR.cc/2025/Conference,4.75,nan,0.8394,deep learning models are vulnerable adversarial attacks yet training robust models remains major challenge adversarial robustness differentiable energy based priors arebp the latent representation space arebp trains deep generative learn energy based prior over the latent embeddings natural distribution images,deep learning has made tremendous progress the last decades however not robust adversarial attacks perhaps the most effective for this adversarial training although impractical needs prior knowledge about the attackers and incurs high computational costs this that can train robust network only standard training clean images awareness the attacker strategy add specially designed network input layer which accomplishes randomized feature squeezing reduce the malicious perturbation achieves the state the art robustness against unseen l_1 l_2 and infty attacks one time terms the computational cost the attacker versus the defender just epochs standard training clean images cifar imagenet,2025-08-26T02:23:21.430978
55,Spectral Graph Norm Regularization for Enhancing GNN Generalization,"Graph Neural Networks (GNNs) have shown remarkable performance, but their generalization capabilities, especially on graphs with varying topological structures, are not fully understood. Over-smoothing and limitations in capturing long-range dependencies can hinder performance. We propose Spectral Graph Norm Regularization (SGNR), a novel technique to improve GNN generalization by explicitly regularizing the spectral properties of learned graph representations. SGNR introduces a differentiable penalty on the graph spectral norm (e.g., a form of graph Laplacian or adjacency matrix norm) of the GNN's intermediate embeddings, effectively controlling the smoothness and connectivity characteristics of the learned features. This regularization encourages the GNN to learn more stable and discriminative representations that are robust to graph perturbations and capture a broader range of topological information. Experiments on diverse graph datasets (e.g., node classification, graph classification) demonstrate that SGNR consistently improves generalization performance and robustness compared to standard GNN training.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,2786,GOttack: Universal Adversarial Attacks on Graph Neural Networks via Graph Orbits Learning,"Graph Neural Networks (GNNs) have demonstrated superior performance in node classification tasks across diverse applications. However, their vulnerability to adversarial attacks, where minor perturbations can mislead model predictions, poses significant challenges. This study introduces GOttack, a novel adversarial attack framework that exploits the topological structure of graphs to undermine the integrity of GNN predictions systematically. 

By defining a topology-aware method to manipulate graph orbits, our approach generates adversarial modifications that are both subtle and effective, posing a severe test to the robustness of GNNs. We evaluate the efficacy of GOttack across multiple prominent GNN architectures using standard benchmark datasets. Our results show that GOttack outperforms existing state-of-the-art adversarial techniques and completes training in approximately 55% of the time required by the fastest competing model, achieving the highest average misclassification rate in 155 tasks. 
This work not only sheds light on the susceptibility of GNNs to structured adversarial attacks 
but also shows that certain topological patterns may play a significant role in the underlying robustness of the GNNs. Our Python implementation is shared at https://github.com/cakcora/GOttack.",ICLR.cc/2025/Conference,6.5,True,0.9240,graph neural networks gnns have shown remarkable but their generalization capabilities graphs varying topological structures are not fully understood node classification graph classification that sgnr consistently improves generalization and robustness compared standard gnn training,graph neural networks gnns have demonstrated superior node classification tasks across diverse applications defining topology aware manipulate graph orbits our generates adversarial modifications that are both subtle and effective posing severe the robustness gnns this not only sheds light the susceptibility gnns structured adversarial attacks but also shows that certain topological patterns may play significant role the underlying robustness the gnns,2025-08-26T02:23:21.430979
56,Large Language Models as Zero-Shot Hierarchical Planners for Complex Robotic Tasks,"Enabling robots to execute long-horizon, multi-step tasks in unstructured environments remains a significant challenge, often requiring extensive task-specific engineering or tedious human programming. We explore the emergent planning capabilities of Large Language Models (LLMs) in a zero-shot setting to synthesize hierarchical plans for complex robotic tasks. Our approach leverages the LLM's vast world knowledge and reasoning abilities to decompose high-level natural language instructions into a sequence of executable sub-goals, which are then translated into low-level robot actions using a pre-defined skill library. Critically, the LLM is used to dynamically adapt and refine the plan based on real-time feedback from the robot's environment, demonstrating closed-loop control. We show that LLMs can generate coherent, executable, and robust hierarchical plans for tasks involving object manipulation, navigation, and interaction, significantly reducing the need for task-specific engineering. This work bridges the gap between high-level human intent and low-level robot control, paving the way for more intuitive and versatile robotic systems.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,6784,R2C: Mapping Room to Chessboard to Unlock LLM As Low-Level Action Planner,"This paper explores the potential of leveraging large language models (LLMs) as low-level action planners capable of executing long-horizon tasks based on natural language instructions. Although LLMs can act as the ""brain"" of robots by excelling in high-level task planning, they are not yet capable of directly guiding the ""body"" to execute low-level motion plans. This limitation stems from a communication gap between the ""brain"" and the ""body"". Specifically, LLMs lack access to rich spatial semantic information from the robot's real-time observations, hindering their ability to generate precise and actionable low-level plans.To address this, we propose a unified framework that bridges high-level and low-level planning by establishing an efficient communication interface between LLMs and robots. Our insight is to formulate the task as playing chess with LLMs. We map the room into a semantic chessboard, which we call Room to Chessboard (R2C). Each grid represents the position and size of objects inside the room. We find that chessboard is \textbf{succinct} enough for LLMs to conduct semantic searches with global view of the room. Also, the chessboard is \textbf{informative} enough to convey detailed environmental state for LLMs to predict executable low-level actions. Additionally, we enhance decision-making through a Chain-of-Thought (CoT) paradigm, improving LLMs' interpretability and action reasoning. We implement R2C using both fine-tuned open-source LLMs and closed-source models like GPT-4, and demonstrate its efficacy on the challenging ALFRED benchmark. Our results show that with communication based on chessboard, LLMs can serve as effective low-level action planners, and can generalizes well to open-vocabulary robotic planning tasks. View the demos on our project page: https://anonymous4cv.github.io/Room2Chessboard.",ICLR.cc/2025/Conference,4.25,nan,0.8889,the emergent planning capabilities large language models llms zero shot setting synthesize hierarchical plans for complex robotic tasks our leverages the llm vast world knowledge and reasoning abilities decompose high level natural language instructions into sequence executable sub goals which are then translated into low level robot actions pre defined skill library,this explores the potential leveraging large language models llms low level action planners capable executing long horizon tasks natural language instructions llms lack access rich spatial semantic information from the robot real time observations hindering their ability generate precise and actionable low level plans map the room into semantic chessboard which call room chessboard r2c find that chessboard textbf succinct enough for llms conduct semantic searches global view the room additionally enhance decision making chain thought cot paradigm improving llms interpretability and action reasoning,2025-08-26T02:23:21.430983
57,Differentiable Causal Discovery from Interventional Time-Series Data,"Inferring causal relationships from observational and interventional time-series data is crucial for understanding complex systems in science and engineering. Existing causal discovery methods often struggle with temporal dynamics, scalability to high dimensions, and integrating diverse interventional signals effectively. We propose Differentiable Causal Discovery (DCD), a novel framework that learns causal graphs directly from time-series data, incorporating interventional evidence in a principled, differentiable manner. DCD parameterizes the causal graph as an adjacency matrix and learns it end-to-end using a continuous optimization approach that minimizes prediction error under interventions, regularized by acyclicity constraints. Our method leverages a deep neural network to model the functional relationships between variables. Experiments on simulated and real-world time-series datasets (e.g., neuroscience, climate modeling) demonstrate DCD's ability to accurately recover ground-truth causal graphs and infer causal effects, outperforming state-of-the-art causal discovery methods in terms of accuracy and scalability.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,7158,Gradient based Causal Discovery with Diffusion Model,"Causal discovery from observational data is an important problem in many applied sciences. Incorporating a recently proposed smooth characterization of acyclicity, gradient-based causal discovery approaches search for a Directed Acyclic Graph (DAG) by optimizing various neural models. Although they show some inspiring results given certain assumptions satisfied, their capability of modeling complex nonlinear causal generative functions is still unsatisfactory. Motivated by recent advances in deep generative models, we propose to use diffusion models for causal discovery,  and search for the DAG under continuous optimization frameworks. The underlying nonlinear causal generative process is modeled with diffusion process, and with flexible parameter configurations, it has the ability to represent various functions, and the proposed causal discovery approach are able to generate graphs with satisfactory accuracy on  observational data generated by either linear or nonlinear causal models. This is evidenced by empirical results on both synthetic and real data.",ICLR.cc/2025/Conference,5.0,False,0.8220,dcd parameterizes the causal graph adjacency matrix and learns end end continuous optimization that minimizes prediction error under interventions regularized acyclicity constraints our leverages deep neural network the functional relationships between variables,incorporating recently proposed smooth characterization acyclicity gradient based causal discovery approaches search for directed acyclic graph dag optimizing various neural models motivated recent advances deep generative models use diffusion models for causal discovery and search for the dag under continuous optimization frameworks,2025-08-26T02:23:21.430991
58,Continual Meta-Reinforcement Learning for Rapid Skill Acquisition in Open-Ended Environments,"Embodied agents operating in open-ended environments must continually learn new tasks and adapt to novel situations without forgetting previous knowledge – a challenge for both continual learning and reinforcement learning. We propose Continual Meta-Reinforcement Learning (CMRL), a novel framework that enables agents to rapidly acquire new skills and adapt to unseen tasks in a lifelong learning setting. CMRL combines meta-learning for fast task adaptation with a memory-efficient continual learning strategy based on task-specific parameter regularization. The agent learns a meta-prior over policy parameters that facilitates rapid learning of new tasks, while a carefully designed elastic weight consolidation mechanism prevents catastrophic forgetting by prioritizing parameter importance for previously learned skills. Experiments in diverse simulated robotic and gaming environments demonstrate that CMRL significantly outperforms existing meta-RL and continual RL methods, achieving superior performance on novel tasks and better knowledge retention across a sequence of distinct tasks, paving the way for truly adaptive AI agents.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,9375,ARC-RL: Self-Evolution Continual Reinforcement Learning via Action Representation Space,"Continual Reinforcement Learning (CRL) is a powerful tool that enables agents to learn a sequence of tasks, accumulating knowledge learned in the past and using it for problemsolving or future task learning. However, existing CRL methods all assume that the agent’s capabilities remain static within dynamic environments, which doesn’t reflect realworld scenarios where capabilities evolve. This paper introduces *Self-Evolution Continual Reinforcement Learning* (SE-CRL), a new and realistic problem where the agent’s action space continually changes. It presents a significant challenge for RL agents: How can policy generalization across different action spaces be achieved? Inspired by the cortical functions that lead to consistent human behavior, we propose an **A**ction **R**epresentation **C**ontinual **R**einforcement **L**earning framework (ARC-RL) to address this challenge. Our framework builds a representation space for actions by self-supervised learning on transitions, decoupling the agent’s policy from the specific action space. For a new action space, the decoder of the action representation is expanded or masked for adaptation and regularized fine-tuned to improve the stability of the policy. Furthermore, we release a benchmark based on MiniGrid to validate the effectiveness of methods for SE-CRL. Experimental results demonstrate that our framework significantly outperforms popular CRL methods by generalizing the policy across different action spaces.",ICLR.cc/2025/Conference,3.75,nan,0.8740,embodied agents operating open ended environments must continually learn tasks and adapt situations forgetting previous knowledge challenge for both continual learning and reinforcement learning continual meta reinforcement learning cmrl that enables agents rapidly acquire skills and adapt unseen tasks lifelong learning setting cmrl combines meta learning for fast task adaptation memory efficient continual learning strategy task specific parameter regularization the agent learns meta prior over policy parameters that facilitates rapid learning tasks while carefully designed elastic weight consolidation mechanism prevents catastrophic forgetting prioritizing parameter importance for previously learned skills experiments diverse simulated robotic and gaming environments that cmrl outperforms existing meta and continual methods achieving superior tasks and better knowledge retention across sequence distinct tasks paving the way for truly adaptive agents,continual reinforcement learning crl powerful tool that enables agents learn sequence tasks accumulating knowledge learned the past and for problemsolving future task learning this introduces self evolution continual reinforcement learning crl and realistic problem where the agent action space continually changes our builds representation space for actions self supervised learning transitions decoupling the agent policy from the specific action space for action space the decoder the action representation expanded masked for adaptation and regularized fine tuned improve the stability the policy,2025-08-26T02:23:21.430999
59,Feature-Wise Quantization for Fine-Grained On-Device Deep Learning,"Deploying deep neural networks on edge devices with stringent memory and computational constraints necessitates aggressive quantization. However, current quantization methods often apply uniform quantization across all features or layers, overlooking the diverse sensitivity of different features to precision reduction. We propose Feature-Wise Quantization (FWQ), a novel approach that adapts quantization levels and schemes (e.g., symmetric/asymmetric, clipping ranges) to individual features or groups of features within each layer. FWQ learns a differentiable quantization policy for each feature dimension during training, allowing the model to dynamically determine the optimal bit-width and quantization parameters. This fine-grained control minimizes information loss and maximizes accuracy under extreme low-bit constraints. Experiments on various vision and NLP models demonstrate that FWQ achieves significantly higher accuracy for a given bit-width budget compared to uniform or per-layer quantization methods, enabling more efficient deployment of high-performing models on resource-limited edge devices.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,10647,SynQ: Accurate Zero-shot Quantization by Synthesis-aware Fine-tuning,"How can we accurately quantize a pre-trained model without any data?
Quantization algorithms are widely used for deploying neural networks on resource-constrained edge devices.
Zero-shot Quantization (ZSQ) addresses the crucial and practical scenario where training data are inaccessible for privacy or security reasons.
However, three significant challenges hinder the performance of existing ZSQ methods: 1) noise in the synthetic dataset, 2) predictions based on off-target patterns, and the 3) misguidance by erroneous hard labels.
In this paper, we propose SynQ (Synthesis-aware Fine-tuning for Zero-shot Quantization),
a carefully designed ZSQ framework to overcome the limitations of existing methods.
SynQ minimizes the noise from the generated samples by exploiting a low-pass filter.
Then, SynQ trains the quantized model to improve accuracy by aligning its class activation map with the pre-trained model.
Furthermore, SynQ mitigates misguidance from the pre-trained model's error by leveraging only soft labels for difficult samples.
Extensive experiments show that SynQ provides the state-of-the-art accuracy, over existing ZSQ methods.",ICLR.cc/2025/Conference,6.5,True,0.8539,deploying deep neural networks edge devices stringent memory and computational constraints necessitates aggressive quantization fwq learns differentiable quantization policy for each feature dimension during training allowing the dynamically determine the optimal bit width and quantization parameters experiments various vision and nlp models that fwq achieves higher for given bit width budget compared uniform per layer quantization methods enabling more efficient deployment high performing models resource limited edge devices,quantization algorithms are used for deploying neural networks resource constrained edge devices zero shot quantization zsq addresses the crucial and practical scenario where training data are inaccessible for privacy security reasons this synq synthesis aware fine tuning for zero shot quantization carefully designed zsq overcome the limitations existing methods,2025-08-26T02:23:21.431000
60,Multi-Fidelity Bayesian Optimization for Neural Architecture Search,"Neural Architecture Search (NAS) is highly effective but computationally expensive, often requiring thousands of GPU hours. Bayesian Optimization (BO) is a promising approach for NAS, but standard BO can still be slow due to the high cost of evaluating candidate architectures. We propose Multi-Fidelity Bayesian Optimization (MF-BO) for NAS, which significantly accelerates the search process by leveraging cheaper, low-fidelity evaluations. MF-BO uses a probabilistic model that learns the correlation between performance at different fidelities (e.g., training epochs, dataset subsets, proxy tasks). This allows the optimizer to intelligently allocate computational resources, prioritizing full-fidelity evaluations only for the most promising architectures identified through cheap, low-fidelity assessments. Experiments on standard NAS benchmarks (e.g., NAS-Bench-101/201, DARTS search spaces) demonstrate that MF-BO finds high-performing architectures with orders of magnitude fewer computational resources than single-fidelity BO or other NAS methods, making advanced architecture search more accessible.",ICLR,deep learning,gemini-2.5-flash-preview-05-20,True,4725,Evaluating Ranking Loss Functions in Performance Predictor for NAS,"Performance evaluation is a critical but compute-intensive procedure in neural architecture search (NAS). To alleviate evaluation costs, performance predictors have been widely adopted to predict architecture performance directly. Recent studies have introduced ranking loss functions into predictors to focus on the architecture rankings instead of absolute accuracy, thus enhancing the ranking ability of performance predictors. Despite the successful application of ranking loss functions, the lack of comprehensive measure metrics and different experimental configurations make a fair comparison among these loss functions a huge challenge. Additionally, some well-known ranking loss functions have not been thoroughly examined in the context of performance predictors. In this paper, we conduct the first study for 11 ranking loss functions containing the existing and the novel ones by comparing their effectiveness in performance predictors under various settings. We find that: (i) The choice of ranking loss function has a major influence on the performance of predictors; (ii) the quality of the architectures searched by the predictor-based NAS methods is closely correlated with the predictor's performance on top-centered rank metrics, rather than traditional metrics like Kendall Tau. We believe these results and insights can serve as recommendations for the optimal loss function to employ in predictors across various search spaces and experimental conditions.",ICLR.cc/2025/Conference,4.0,nan,0.8656,neural search nas highly effective but computationally expensive often requiring thousands gpu hours bayesian optimization promising for nas but standard can still slow due the high cost evaluating candidate architectures multi fidelity bayesian optimization for nas which accelerates the search process leveraging cheaper low fidelity evaluations,evaluation critical but compute intensive procedure neural search nas,2025-08-26T02:23:21.431006
