ai_index,ai_title,ai_abstract,ai_conference,ai_domain,ai_model,match_found,human_index,human_title,human_abstract,human_venue,human_overall_score,human_accepted,similarity_score,ai_processed_text,human_processed_text,generated_at
56,Certified Adversarial Robustness via Randomized Smoothing in Function Space,"Randomized smoothing is a powerful technique for providing certified robustness against adversarial attacks, but it is typically applied in the input space, leading to certificates that can be loose and difficult to scale to complex transformations. We introduce Functional Randomized Smoothing (FRS), a new framework that extends this technique to the function space of the model itself. Instead of smoothing the input, FRS trains an ensemble of models and performs smoothing over the aggregated output logits. By adding Gaussian noise to the weights of the final layer during inference and analyzing the resulting distribution of outputs, we can derive a tight, certified radius in the model's function space within which the prediction is constant. This function-space certificate can then be mapped back to derive input-space robustness guarantees for various threat models. Our contributions are: (1) the FRS framework for certified robustness in function space; (2) a derivation of the corresponding certificates and their connection to input-space robustness; and (3) empirical results showing that FRS provides significantly larger certified radii on CIFAR-10 and ImageNet compared to state-of-the-art input-space smoothing techniques.",ICLR,deep learning,gemini-2.5-pro,True,8070,Robust Representation Consistency Model via Contrastive Denoising,"Robustness is essential for deep neural networks, especially in security-sensitive applications. To this end, randomized smoothing provides theoretical guarantees for certifying robustness against adversarial perturbations. Recently, diffusion models have been successfully employed for randomized smoothing to purify noise-perturbed samples before making predictions with a standard classifier. While these methods excel at small perturbation radii, they struggle with larger perturbations and incur a significant computational overhead during inference compared to classical methods. To address this, we reformulate the generative modeling task along the diffusion trajectories in pixel space as a discriminative task in the latent space. Specifically, we use instance discrimination to achieve consistent representations along the trajectories by aligning temporally adjacent points. After fine-tuning based on the learned representations, our model enables implicit denoising-then-classification via a single prediction, substantially reducing inference costs. We conduct extensive experiments on various datasets and achieve state-of-the-art performance with minimal computation budget during inference. For example, our method outperforms the certified accuracy of diffusion-based methods on ImageNet across all perturbation radii by 5.3\% on average, with up to 11.6\% at larger radii, while reducing inference costs by 85x on average.",ICLR.cc/2025/Conference,6.75,True,0.8494,randomized smoothing powerful for providing certified robustness against adversarial attacks but applied the input space leading certificates that can loose and difficult scale complex transformations adding gaussian noise the weights the final layer during inference and analyzing the resulting distribution outputs can derive tight certified radius the model function space within which the prediction constant this function space certificate can then mapped back derive input space robustness guarantees for various threat models our contributions are the frs for certified robustness function space derivation the corresponding certificates and their connection input space robustness and empirical showing that frs provides larger certified radii cifar and imagenet compared state the art input space smoothing techniques,robustness essential for deep neural networks security sensitive applications this end randomized smoothing provides theoretical guarantees for certifying robustness against adversarial perturbations,2025-08-26T00:48:30.451078
57,Specformer: A Spectral Decomposition Architecture for Long-Term Time Series Forecasting,"Transformers have shown promise for time series forecasting but struggle with very long-term predictions due to the quadratic complexity of self-attention and their tendency to overfit noisy temporal patterns. We propose Specformer, a novel architecture that operates in the frequency domain to achieve more robust and efficient long-term forecasting. Specformer first uses the Fast Fourier Transform (FFT) to project the input time series into the spectral domain. It then applies a series of specialized attention blocks designed to operate on spectral representations, allowing it to efficiently identify and extrapolate key periodicities and trends. A crucial component is a frequency-gated attention mechanism that learns to focus on the most informative frequency bands for the prediction task. Our contributions are: (1) a new deep learning architecture for time series forecasting based on spectral decomposition; (2) a frequency-gated attention mechanism; and (3) state-of-the-art results on long-term forecasting benchmarks, outperforming both Transformer-based and traditional statistical methods while being linearly scalable with sequence length.",ICLR,deep learning,gemini-2.5-pro,True,5531,FlexTSF: A universal forecasting model for time series with variable regularities,"Developing a foundation model for time series forecasting across diverse domains has attracted significant attention in recent years. Existing works typically assume regularly sampled, well-structured data, limiting their applicability to more generalized scenarios where time series often contain missing values, unequal sequence lengths, and irregular time intervals between measurements. To cover diverse domains and handle variable regularities, we propose FlexTSF, a universal time series forecasting model that possesses better generalization and natively support both regular and irregular time series. FlexTSF produces forecasts in an autoregressive manner and incorporates three novel designs: VT-Norm, a normalization strategy to ablate data domain barriers, IVP Patcher, a patching module to learn representations from flexibly structured time series, and LED attention, an attention mechanism seamlessly integrating these two and propagate forecasts with awareness of domain and time information, enabling effective time series forecasting across varying regularities. Experiments on $12$ datasets show that FlexTSF outperforms state-of-the-art forecasting models respectively designed for regular and irregular time series. Furthermore, after self-supervised pre-training, FlexTSF shows exceptional performance in both zero-shot and few-show settings for time series forecasting.",ICLR.cc/2025/Conference,4.75,False,0.8100,specformer that operates the frequency domain achieve more robust and efficient long term forecasting specformer first uses the fast fourier transform fft project the input time series into the spectral domain then applies series specialized attention blocks designed operate spectral representations allowing identify and extrapolate key periodicities and trends crucial component frequency gated attention mechanism that learns focus the most informative frequency bands for the prediction task our contributions are deep learning for time series forecasting spectral decomposition frequency gated attention mechanism and state the art long term forecasting benchmarks outperforming both transformer based and traditional statistical methods while being linearly scalable sequence length,developing foundation for time series forecasting across diverse domains has attracted significant attention recent years flextsf produces forecasts autoregressive manner and incorporates three designs norm normalization strategy ablate data domain barriers ivp patcher patching module learn representations from flexibly structured time series and led attention attention mechanism seamlessly integrating these two and propagate forecasts awareness domain and time information enabling effective time series forecasting across varying regularities furthermore after self supervised pre training flextsf shows exceptional both zero shot and few show settings for time series forecasting,2025-08-26T00:48:30.451082
58,Learning on Implicitly-Defined Manifolds with Neural Metric Fields,"Geometric deep learning has demonstrated the power of incorporating known manifold structures into network architectures. However, in many real-world problems, data lies on a low-dimensional manifold whose geometry is unknown. We introduce Neural Metric Fields (NMFs), a method for performing deep learning on such implicitly-defined manifolds. NMFs learn a continuous function, parameterized by a neural network, that maps any point in the ambient space to the local Riemannian metric tensor of the underlying manifold. This learned metric allows us to compute intrinsic geometric quantities like geodesic distances and the Laplace-Beltrami operator, enabling us to define geometrically-aware network operations like manifold convolutions. Our contributions are: (1) a framework for learning the Riemannian geometry of data manifolds without explicit parameterization; (2) a method for performing manifold-based deep learning using the learned metric; and (3) demonstrations on synthetic and real-world datasets, showing NMFs can discover non-trivial manifold structures and improve downstream task performance.",ICLR,deep learning,gemini-2.5-pro,True,10326,Reset Method based on the Theory of Manifold Optimization on Real Manifolds,"Manifold optimization is prominent in the fields of applied mathematics, statistics, machine learning, and in particular, deep learning. By leveraging the intrinsic geometric properties of manifolds, constrained optimization problems can be transformed into unconstrained optimization problems on certain manifolds.  An innovative method, Reset Method, is introduced that combines manifold optimization and standard methods (SGD, Adam and AdamW), aiming to enhance the improvement of precision. The efficacy of our proposed method is corroborated by extensive deep learning experiments, providing visible higher precision.",ICLR.cc/2025/Conference,3.0,False,0.8439,geometric deep learning has demonstrated the power incorporating known manifold structures into network architectures neural fields nmfs for performing deep learning such implicitly defined manifolds nmfs learn continuous function parameterized neural network that maps any point the ambient space the local riemannian tensor the underlying manifold this learned allows compute intrinsic geometric quantities like geodesic distances and the laplace beltrami operator enabling define geometrically aware network operations like manifold convolutions our contributions are for learning the riemannian geometry data manifolds explicit parameterization for performing manifold based deep learning the learned and demonstrations synthetic and real world datasets showing nmfs can discover non trivial manifold structures and improve downstream task,manifold optimization prominent the fields applied mathematics statistics machine learning and particular deep learning leveraging the intrinsic geometric properties manifolds constrained optimization problems can transformed into unconstrained optimization problems certain manifolds innovative reset introduced that combines manifold optimization and standard methods sgd adam and adamw aiming enhance the improvement the efficacy our proposed corroborated extensive deep learning experiments providing visible higher,2025-08-26T00:48:30.451087
59,Causal Explanations via Counterfactual Input Optimization,"Saliency-based explainability methods highlight which input features are correlated with a model's prediction, but they do not explain *why* the prediction was made. We propose Causal Counterfactual Explanations (CCE), a method for generating explanations by finding minimal, causally-plausible interventions on the input that change the model's output. Given an input, CCE solves an optimization problem to find a ""counterfactual"" input that is as close as possible to the original but results in a different classification. Crucially, this optimization is constrained by a learned causal model of the data, ensuring that the generated counterfactuals are realistic and do not violate the underlying data-generating process (e.g., changing a ""cat"" into a ""dog"" without changing its background). The difference between the original input and the counterfactual serves as a direct, causal explanation. Our contributions are: (1) a formal framework for generating explanations as minimal causal interventions; (2) an algorithm for finding such explanations via constrained optimization; and (3) qualitative and user studies demonstrating that CCEs are more interpretable and useful than saliency maps for model debugging.",ICLR,deep learning,gemini-2.5-pro,True,1925,Refining Counterfactual Explanations With Joint-Distribution-Informed Shapley Towards Actionable Minimality,"Counterfactual explanations (CE) identify data points that closely resemble the observed data but produce different machine learning (ML) model outputs, offering critical insights into model decisions. Despite the diverse scenarios, goals and tasks to which they are tailored, existing CE methods often lack actionable efficiency because of unnecessary feature changes included within the explanations that are presented to users and stakeholders. We address this problem by proposing a method that minimizes the required feature changes while maintaining the validity of CE, without imposing restrictions on models or CE algorithms, whether instance- or group-based. The key innovation lies in computing a joint distribution between observed and counterfactual data and leveraging it to inform Shapley values for feature attributions (FA). We demonstrate that optimal transport (OT) effectively derives this distribution, especially when the alignment between observed and counterfactual data is unclear in used CE methods. Additionally, a counterintuitive finding is uncovered: it may be misleading to rely on an exact alignment defined by the CE generation mechanism in conducting FA. Our proposed method is validated on extensive experiments across multiple datasets, showcasing its effectiveness in refining CE towards greater actionable efficiency.",ICLR.cc/2025/Conference,7.0,False,0.8456,saliency based explainability methods highlight which input features are correlated model prediction but they not explain why the prediction was made given input cce solves optimization problem find counterfactual input that close possible the original but different classification crucially this optimization constrained learned causal the data ensuring that the generated counterfactuals are realistic and not violate the underlying data generating process,counterfactual explanations identify data points that closely resemble the observed data but produce different machine learning outputs offering critical insights into decisions despite the diverse scenarios goals and tasks which they are tailored existing methods often lack actionable efficiency because unnecessary feature changes included within the explanations that are presented users and stakeholders address this problem proposing that minimizes the required feature changes while maintaining the validity imposing restrictions models algorithms whether instance group based the key innovation lies computing joint distribution between observed and counterfactual data and leveraging inform shapley values for feature attributions additionally counterintuitive uncovered may misleading rely exact alignment defined the generation mechanism conducting,2025-08-26T00:48:30.451092
60,Phase Transitions in Information Propagation Through Deep Transformers,"Despite their empirical success, our understanding of the internal dynamics of deep Transformers is limited. We present a theoretical and empirical study of information propagation in Transformers, framed through the lens of statistical physics. We analyze the evolution of token representations layer-by-layer and discover evidence of a phase transition. In the initial layers, the model is in a ""disordered"" phase, where token representations are highly context-dependent and sensitive to small perturbations. After a critical depth, the model transitions to an ""ordered"" phase, where representations become stable, context-mixing ceases, and token identities become fixed. We show that this transition point is correlated with model performance and can be controlled by architectural parameters like the initialization scale and LayerNorm placement. Our contributions are: (1) a novel analysis framework for Transformers based on phase transitions; (2) empirical evidence of this phenomenon in models like BERT and GPT; and (3) a theoretical model using mean-field theory that qualitatively reproduces these results, providing a deeper understanding of how deep Transformers refine information.",ICLR,deep learning,gemini-2.5-pro,True,3581,Attention-Only Transformers via Unrolled Subspace Denoising,"Despite the great success of transformers in practice, their architectures have been empirically designed, hence lack of mathematical justification and interpretability. Moreover, many empirical studies have indicated that some components of the transformer architectures may be redundant and can be removed or replaced without compromising overall performance. Hence to derive a compact and interpretable transformer architecture, we contend that the goal of representation learning is to compress a set of noisy initial token representations towards a mixture of low-dimensional subspaces. Based on the existing literature, the associated denoising operation naturally takes the form of a multi-subspace self-attention (MSSA). By unrolling such iterative denoising operations as a deep network, we arrive at a highly compact architecture that consists of only an MSSA operator with skip connections at each layer, without MLP. We rigorously prove that each layer of the proposed transformer performs so highly efficient denoising that it improves the signal-to-noise ratio of token representations {\em at a linear rate} with respect to the number of layers. Despite its simplicity, extensive experiments on language and vision tasks demonstrate that such a minimalistic attention-only transformer can achieve performance close to conventional transformers, such as GPT-2 and CRATE.",ICLR.cc/2025/Conference,5.0,False,0.8234,despite their empirical success our understanding the internal dynamics deep transformers limited our contributions are analysis for transformers phase transitions empirical evidence this phenomenon models like bert and gpt and theoretical mean field theory that qualitatively reproduces these providing deeper understanding how deep transformers refine information,despite the great success transformers practice their architectures have been empirically designed hence lack mathematical justification and interpretability moreover many empirical studies have indicated that some components the transformer architectures may redundant and can removed replaced compromising overall hence derive compact and interpretable transformer contend that the goal representation learning compress set noisy initial token representations towards mixture low dimensional subspaces unrolling such iterative denoising operations deep network arrive highly compact that consists only mssa operator skip connections each layer mlp rigorously that each layer the proposed transformer performs highly efficient denoising that improves the signal noise ratio token representations linear rate respect the number layers despite its simplicity extensive experiments language and vision tasks that such minimalistic attention only transformer can achieve close conventional transformers such gpt and crate,2025-08-26T00:48:30.451100
61,Federated Learning with Provably Private Personalized Models,"A key challenge in federated learning (FL) is the tension between learning a global model and accommodating statistical heterogeneity across clients. Personalization methods address this but can leak information about a user's local data distribution. We introduce PriPer, a framework for Private Personalized Federated Learning that offers strong privacy guarantees. PriPer learns a global model alongside personalized ""residual"" models for each client. The key innovation is that clients only transmit cryptographically secure projections of their residual model updates to the server. The server can aggregate these projections to update the global model without ever reconstructing any individual client's personalized component. This provides a formal guarantee under the secure multi-party computation model that no information about a client's personalization is revealed to the server or other clients. Our contributions are: (1) a novel FL framework combining personalization with provable privacy; (2) a communication-efficient protocol using secure aggregation; and (3) experiments on standard FL benchmarks showing PriPer matches the accuracy of non-private personalization methods while providing strong formal privacy.",ICLR,deep learning,gemini-2.5-pro,True,1668,pMixFed: Mixing up model coefficients for Efficient Personalized Federated Learning,"Federated Learning  enables decentralized collaborative learning of machine learning models which presents challenges such as data privacy  and client drift for heterogeneous data. Traditional FL methods offer strong generalization but lack personalized solutions for non-IID data. Personalized federated learning (PFL) addresses   data heterogeneity by tackling these issues through balancing generalization and personalization level. It, however, still faces challenges such as optimal model partitioning and catastrophic forgetting that reduce quality and accuracy of both local and global models. To address these challenges,  we propose ``pMixFed'', a dynamic, layer-wise PFL approach integrating mixup between shared global and personalized local models. We develop adaptive partitioning between shared and personalized layers of the model,  gradual transition of personalization to allow seamless adaptation of local clients, improved generalization across clients, and mitigation of catastrophic forgetting. We provide theoretical analysis of pMixFed. Further, we conduct extensive experiments to demonstrate   its superior performance compared with the existing PFL methods. Empirical results hows faster training, increased robustness, and improved handling of  heterogeneity when using pMixFed as compared with the state-of-the-art PFL models.",ICLR.cc/2025/Conference,2.0,nan,0.8904,key challenge federated learning the tension between learning global and accommodating statistical heterogeneity across clients priper for private personalized federated learning that offers strong privacy guarantees,federated learning enables decentralized collaborative learning machine learning models which presents challenges such data privacy and client drift for heterogeneous data personalized federated learning pfl addresses data heterogeneity tackling these issues balancing generalization and personalization level adaptive partitioning between shared and personalized layers the gradual transition personalization allow seamless adaptation local clients improved generalization across clients and mitigation catastrophic forgetting,2025-08-26T00:48:30.451108
62,Optimal Transport for Credit Assignment in Multi-Agent Reinforcement Learning,"Assigning credit for a team's success to individual agents is a fundamental problem in cooperative multi-agent reinforcement learning (MARL). Existing methods often rely on heuristics or complex value-decomposition networks. We reframe multi-agent credit assignment as an optimal transport problem. We model the set of agent actions and the set of contributions to the global reward as two discrete distributions. We then compute the optimal transport plan between these distributions, where the transport cost is a function of the agents' states and actions. This plan provides a dense, principled assignment of credit from reward components to the agents responsible. Our method, Optimal Transport for Credit Assignment (OTCA), is implemented as a differentiable layer that can be integrated into any multi-agent actor-critic algorithm. Our contributions are: (1) a novel formulation of credit assignment using optimal transport; (2) the differentiable OTCA layer; and (3) superior performance and sample efficiency in challenging cooperative MARL environments like the StarCraft Multi-Agent Challenge, particularly in scenarios requiring complex coordination.",ICLR,deep learning,gemini-2.5-pro,True,6612,Addressing Extrapolation Error in Multi-Agent Reinforcement Learning,"Cooperative Multi-Agent Reinforcement Learning (MARL) has become a critical tool for addressing complex real-world problems. 
However, scalability remains a significant challenge due to the exponentially growing joint action space. 
In our analysis, we highlight a critical but often overlooked issue: **extrapolation error**, which arises when unseen state-action pairs are inaccurately assigned unrealistic values, severely affecting performance. 
We demonstrate that the success of value factorization methods can be largely attributed to their ability to mitigate this error. 
Building on this insight, we introduce multi-step bootstrapping and ensemble techniques to further reduce extrapolation errors, showing that straightforward modifications can lead to substantial performance improvements. Our findings underscore the importance of recognizing extrapolation error in MARL and highlight the potential of exploring simpler methods to advance the field.",ICLR.cc/2025/Conference,4.0,False,0.8688,assigning credit for team success individual agents fundamental problem cooperative multi agent reinforcement learning marl,cooperative multi agent reinforcement learning marl has become critical tool for addressing complex real world problems,2025-08-26T00:48:30.451115
63,Deformable 3D Models from Video via Unsupervised Neural Mesh Rendering,"Learning 3D representations of deformable objects from monocular video is a key challenge for computer vision. We introduce Neural Deformable Mesh Rendering (NDMR), an unsupervised method that learns a template 3D mesh and its non-rigid deformations directly from a raw video sequence. Our model represents an object as a canonical mesh, a skinning field parameterized by an MLP that predicts vertex deformations over time, and a neural texture field. The entire model is trained end-to-end by rendering the deforming mesh back into 2D and minimizing a photometric reconstruction loss against the input video frames. To avoid degenerate solutions, we introduce a novel rigidity regularization loss that encourages the learned deformations to be ""as rigid as possible."" Our contributions are: (1) an end-to-end unsupervised framework for learning deformable 3D models from video; (2) a differentiable mesh renderer with a learnable skinning field; and (3) a rigidity regularizer to promote plausible deformations. We demonstrate high-quality reconstruction of complex non-rigid motions, such as human faces and moving animals, from real-world videos.",ICLR,deep learning,gemini-2.5-pro,True,103,Locality Sensitive Avatars From Video,"We present locality-sensitive avatar, a neural radiance field (NeRF) based network to learn human motions from monocular videos. To this end, we estimate a canonical representation between different frames of a video with a non-linear mapping from observation to canonical space, which we decompose into a skeletal rigid motion and a non-rigid counterpart. Our key contribution is to retain fine-grained details by modeling the non-rigid part with a graph neural network (GNN) that keeps the pose information local to neighboring body parts. Compared to former canonical representation based methods which solely operate on the coordinate space of a whole shape, our locality-sensitive motion modeling can reproduce both realistic shape contours and vivid fine-grained details. We evaluate on ZJU-MoCap, SynWild, ActorsHQ, MVHumanNet and various outdoor videos. The experiments reveal that with the locality sensitive deformation to canonical feature space, we are the first to achieve state-of-the-art results across novel view synthesis, novel pose animation and 3D shape reconstruction simultaneously. Our code is available at https://github.com/ChunjinSong/lsavatar.",ICLR.cc/2025/Conference,6.0,True,0.8228,learning representations deformable objects from monocular video key challenge for computer vision neural deformable mesh rendering ndmr unsupervised that learns template mesh and its non rigid deformations directly from raw video sequence our represents object canonical mesh skinning field parameterized mlp that predicts vertex deformations over time and neural texture field our contributions are end end unsupervised for learning deformable models from video differentiable mesh renderer learnable skinning field and rigidity regularizer promote plausible deformations,locality sensitive avatar neural radiance field nerf network learn human motions from monocular videos this end estimate canonical representation between different frames video non linear mapping from observation canonical space which decompose into skeletal rigid motion and non rigid counterpart our key retain fine grained details modeling the non rigid part graph neural network gnn that keeps the pose information local neighboring body parts compared former canonical representation methods which solely operate the coordinate space whole shape our locality sensitive motion modeling can reproduce both realistic shape contours and vivid fine grained details the experiments reveal that the locality sensitive deformation canonical feature space are the first achieve state the art across view synthesis pose animation and shape reconstruction simultaneously,2025-08-26T00:48:30.451118
64,Unsupervised Video Representation Learning by Predicting Future Optical Flow,"Self-supervised learning for video has largely focused on instance discrimination or masked prediction tasks, which may not effectively capture motion dynamics. We propose Flow-CLIP, a novel pretext task for learning video representations based on predicting future optical flow. Given a sequence of past frames, our model is trained to predict the optical flow field between the last observed frame and a future frame. This task forces the model to learn not just object appearance but also their complex motion patterns and interactions. The model architecture consists of a 3D CNN encoder that computes a spatio-temporal representation, followed by a lightweight decoder that outputs the predicted flow field. The learned encoder serves as a powerful feature extractor for downstream tasks. Our contributions are: (1) a new self-supervised pretext task for video based on future flow prediction; (2) the Flow-CLIP architecture; and (3) state-of-the-art performance on downstream action recognition benchmarks like UCF101 and HMDB51 when using the pre-trained encoder. This demonstrates that learning motion dynamics is a powerful signal for video understanding.",ICLR,deep learning,gemini-2.5-pro,True,4392,Learning Counterfactual Interventions for Self-Supervised Motion Estimation,"A major challenge in self-supervised learning from visual inputs is extracting information from the learned representations to an explicit and usable form. This is most commonly done by learning readout layers with supervision or using highly specialized heuristics. This is challenging primarily because the self-supervised pretext tasks and the downstream tasks that extract information are not tightly connected in a principled manner---improving the former does not guarantee improvements in the latter. The recently proposed counterfactual world modeling paradigm aims to address this challenge through a masked next frame predictor base model which enables simple counterfactual extraction procedures for extracting optical flow, segments and depth. In this work, we take the next step and parameterize and optimize the counterfactual extraction of optical flow by solving the same simple next frame prediction task as the base model. Our approach achieves state of the art performance for estimation motion on real-world videos while requiring no labeled data. This work sets the foundation for future methods on improving the extraction of more complex visual structures like segments and depth with high accuracy.",ICLR.cc/2025/Conference,5.0,nan,0.8450,self supervised learning for video has largely focused instance discrimination masked prediction tasks which may not capture motion dynamics flow clip pretext task for learning video representations predicting future optical flow the learned encoder serves powerful feature extractor for downstream tasks our contributions are self supervised pretext task for video future flow prediction the flow clip and state the art downstream action recognition benchmarks like ucf101 and hmdb51 when the pre trained encoder this demonstrates that learning motion dynamics powerful signal for video understanding,major challenge self supervised learning from visual inputs extracting information from the learned representations explicit and usable form this most done learning readout layers supervision highly specialized heuristics this take the next step and parameterize and optimize the counterfactual extraction optical flow solving the same simple next frame prediction task the base,2025-08-26T00:48:30.451125
65,Activation Tuning: Parameter-Free Fine-Tuning by Re-Routing and Scaling Activations,"As pre-trained models exceed billions of parameters, full fine-tuning becomes infeasible. Parameter-Efficient Fine-Tuning (PEFT) methods reduce the cost by training a small set of auxiliary parameters. We introduce Activation Tuning (Act-T), a new PEFT paradigm that requires *no additional parameters*. Act-T freezes the entire pre-trained model and instead learns to modulate the intermediate activations for each downstream task. It inserts tiny, lightweight ""gating"" layers between the frozen blocks of the pre-trained model. These gates learn a task-specific routing and scaling policy for the activation channels, effectively re-purposing the existing network pathways without changing the underlying weights. Our contributions are: (1) Act-T, a novel, parameter-free approach to fine-tuning; (2) a theoretical justification showing Act-T is equivalent to learning a block-diagonal weight modification; and (3) empirical results on the GLUE benchmark and VTAB-1k, where Act-T matches the performance of methods like LoRA while adding zero trainable parameters and negligible inference latency.",ICLR,deep learning,gemini-2.5-pro,False,,I-Lora: Iterative Merging of Routing-Tuned Low-Rank Adapters for Multi-task Learning,"The advancement of vision-language models has significantly boosted the performance of embodied and game AI, endowing them with more robust general visual understanding capabilities and logical abilities for action planning. However, the substantial computational cost of model training and the performance degradation during fine-tuning limit the models' ability to learn emerging new tasks continually. Creating a versatile and dynamically updatable vision-language model is an essential area of research. To this end, we propose a Low-Rank Adapter-based fine-tuning approach called I-LoRA, which enables iterative and independent learning of new tasks while preserving the logical capabilities of the previously trained model. Specifically, we first design the routing-tuning method to minimize the impact of original capabilities from the new task by minimizing activation values of LoRA matrices as low as possible in the general task. Secondly, we propose a novel approach to iteratively merge new adapters, allowing for continuous integration of adapters trained on new tasks without being influenced by task order, thereby reducing interference between them. Finally, we conducted extensive experiments on public datasets with significant behavioral and logical differences between tasks. The results demonstrate that our approach achieves excellent single-task performance, strong multi-task compatibility, and flexible scalability without increasing the number of model parameters.",ICLR.cc/2025/Conference,4.0,nan,0.7900,these gates learn task specific routing and scaling policy for the activation channels purposing the existing network pathways changing the underlying weights our contributions are act parameter free fine tuning theoretical justification showing act equivalent learning block diagonal weight modification and empirical the glue and vtab where act matches the methods like lora while adding zero trainable parameters and negligible inference latency,this end low rank adapter based fine tuning called lora which enables iterative and independent learning tasks while preserving the logical capabilities the previously trained the that our achieves excellent single task strong multi task compatibility and flexible scalability increasing the number parameters,2025-08-26T00:48:30.451133
66,A Generalization Bound from the Kolmogorov Complexity of Learned Representations,"Classic generalization bounds from statistical learning theory often fail to explain the performance of overparameterized deep neural networks. We propose a new type of generalization bound derived from algorithmic information theory. Our key insight is that a model generalizes well if the representations it learns for the training data are algorithmically simple, i.e., they have low Kolmogorov complexity. We formalize this by deriving a PAC-Bayes bound where the complexity penalty term is related to the compressibility of the learned representations. While Kolmogorov complexity is uncomputable, we show it can be effectively approximated using standard data compression algorithms (like Lempel-Ziv) applied to the quantized activation values of the network's final hidden layer. Our contributions are: (1) a novel generalization bound based on the algorithmic complexity of representations; (2) a practical method for estimating this bound; and (3) empirical validation demonstrating that our compressibility measure is a strong predictor of the test error and is more tightly correlated with generalization than traditional complexity measures like norm-based capacity controls.",ICLR,deep learning,gemini-2.5-pro,True,4880,Which Algorithms Have Tight Generalization Bounds?,"We study which machine learning algorithms have tight generalization bounds in the overparameterized setting. Our results build on and extend the recent work of Gastpar et al. (2024).

First, we present conditions that preclude the existence of tight generalization bounds. Specifically, we show that algorithms that have certain inductive biases that cause them to be unstable do not admit tight generalization bounds. Next, we show that algorithms that are sufficiently stable do have tight generalization bounds.  We conclude with a simple characterization that relates the existence of tight generalization bounds to the conditional variance of the algorithm's loss.",ICLR.cc/2025/Conference,5.0,False,0.8523,classic generalization bounds from statistical learning theory often fail explain the overparameterized deep neural networks,which machine learning algorithms have tight generalization bounds the overparameterized setting,2025-08-26T00:48:30.451136
67,Post-Hoc Fairness Calibration without Retraining,"Ensuring algorithmic fairness is critical, but retraining large-scale models with fairness constraints is often computationally prohibitive. We introduce Post-hoc Fairness Calibration (PFC), a method that adjusts a pre-trained, biased model to satisfy fairness criteria without any backpropagation or weight updates. PFC works by learning a simple, group-specific calibration function in the model's logit space. For each demographic group, it learns an affine transformation that shifts and rescales the logits to equalize a chosen fairness metric, such as demographic parity or equality of opportunity, across all groups. This transformation is learned on a small, held-out calibration set and can be applied at inference time with minimal overhead. Our contributions are: (1) PFC, a lightweight, retraining-free fairness algorithm; (2) theoretical analysis showing that PFC can provably satisfy common fairness metrics; and (3) experiments on benchmark fairness datasets demonstrating that PFC achieves a better fairness-accuracy trade-off than many in-processing methods, offering a practical solution for deploying fair models when retraining is not an option.",ICLR,deep learning,gemini-2.5-pro,True,6785,Fair Class-Incremental Learning using Sample Weighting,"Model fairness is becoming important in class-incremental learning for Trustworthy AI. While accuracy has been a central focus in class-incremental learning, fairness has been relatively understudied. However, naively using all the samples of the current task for training results in unfair catastrophic forgetting for certain sensitive groups including classes. We theoretically analyze that forgetting occurs if the average gradient vector of the current task data is in an ""opposite direction"" compared to the average gradient vector of a sensitive group, which means their inner products are negative. We then propose a fair class-incremental learning framework that adjusts the training weights of current task samples to change the direction of the average gradient vector and thus reduce the forgetting of underperforming groups and achieve fairness. For various group fairness measures, we formulate optimization problems to minimize the overall losses of sensitive groups while minimizing the disparities among them. We also show the problems can be solved with linear programming and propose an efficient Fairness-aware Sample Weighting (FSW) algorithm. Experiments show that FSW achieves better accuracy-fairness tradeoff results than state-of-the-art approaches on real datasets.",ICLR.cc/2025/Conference,4.5,False,0.8380,ensuring algorithmic fairness critical but retraining large scale models fairness constraints often computationally prohibitive post hoc fairness calibration pfc that adjusts pre trained biased satisfy fairness criteria any backpropagation weight updates pfc works learning simple group specific calibration function the model logit space for each demographic group learns affine transformation that shifts and rescales the logits equalize chosen fairness such demographic parity equality opportunity across all groups our contributions are pfc lightweight retraining free fairness theoretical analysis showing that pfc can provably satisfy common fairness metrics and experiments fairness datasets demonstrating that pfc achieves better fairness accuracy trade off than many processing methods offering practical solution for deploying fair models when retraining not option,fairness becoming important class incremental learning for trustworthy while has been central focus class incremental learning fairness has been relatively understudied then fair class incremental learning that adjusts the training weights current task samples change the direction the average gradient vector and thus reduce the forgetting underperforming groups and achieve fairness for various group fairness measures formulate optimization problems minimize the overall losses sensitive groups while minimizing the disparities among them,2025-08-26T00:48:30.451140
